HOUR,TOTALLOAD,WIND,SOLAR,PRICE
26515,45225.0,9433.340509,0.0,19.82
26516,44795.0,9446.49448,0.0,20.26
26517,43576.0,9904.156139,0.0,20.72
26518,42470.0,11957.121346999998,0.0,19.77
26519,40930.0,12413.336904,0.0,18.36
26520,40217.0,10531.685799,0.0,22.35
26521,39660.0,10611.503306,0.0,21.84
26522,39396.0,11668.392198,0.0,20.97
26523,39506.0,11219.942434,0.0,20.56
26524,40002.0,11167.944917,0.0,20.61
26525,41129.0,9738.380575,0.0,21.76
26526,42698.0,9008.841048,0.0,23.33
26527,44432.0,8210.783572,0.512818,25.91
26528,46686.0,7997.968708,58.910518,26.46
26529,48774.0,8258.663175,201.714643,27.96
26530,50174.0,8706.099016,510.66320900000005,28.98
26531,51538.0,9169.964791,731.996577,27.15
26532,52321.0,8966.468544,765.46383,27.46
26533,52322.0,8581.219689,881.119342,23.07
26534,52427.0,8412.148797,929.540427,22.19
26535,52500.0,8370.443651,789.909823,23.28
26536,53333.0,7917.075216,462.662887,24.9
26537,55207.0,7937.217883,102.66232,47.45
26538,55245.0,7837.522203,6.477176,48.33
26539,54640.0,7910.114632999999,0.0,44.24
26540,53154.0,8135.17122,0.0,36.66
26541,51161.0,8119.229926000001,0.0,31.18
26542,49021.0,7599.923607000001,0.0,27.16
26543,47199.0,7168.954679,0.0,23.56
26544,46254.0,7187.937368,0.0,23.52
26545,45794.0,6583.696015,0.0,22.37
26546,45636.0,5454.38507,0.0,22.72
26547,46458.0,4788.777768,0.0,22.96
26548,48027.0,4490.893267,0.0,23.68
26549,50945.0,4840.447499,0.0,30.68
26550,54349.0,4586.564589,0.0,69.19
26551,55682.0,4678.874296000001,3.66603,64.94
26552,55483.0,4705.401497999999,426.657922,50.39
26553,54387.0,4758.49167,1384.837886,40.53
26554,53255.0,4782.133446,2148.864993,30.39
26555,51584.0,4186.066698,2205.40065,27.58
26556,49897.0,3673.247629,2391.487351,24.82
26557,48477.0,3204.093499,2529.246274,21.64
26558,47174.0,2949.879038,2413.35813,20.61
26559,46949.0,2411.843706,1995.632148,20.61
26560,47943.0,2017.818457,1428.85218,23.79
26561,51361.0,2070.354972,304.198281,44.16
26562,52575.0,2312.3213130000004,0.023868,52.34
26563,52570.0,2589.5040750000003,0.0,39.57
26564,52131.0,2791.537562,0.0,35.55
26565,50934.0,3118.566878,0.0,29.24
26566,48883.0,3243.3796230000003,0.0,24.99
26567,47716.0,3656.207711000001,0.0,22.17
26568,47361.0,4480.074398,0.0,22.21
26569,47464.0,4723.103404,0.0,20.93
26570,47999.0,4767.990929,0.0,21.41
26571,49011.0,5143.57416,0.0,21.57
26572,50802.0,5400.106648999999,0.0,22.26
26573,54208.0,6188.694796,0.0,25.86
26574,57849.0,6836.159517,0.0,60.3
26575,58423.0,6453.875005999999,13.840274,57.07
26576,55714.0,5864.518602,870.7326989999999,33.3
26577,52933.0,4846.511066,3115.799986,28.71
26578,50096.0,3418.516012,3672.965345,23.87
26579,47993.0,2736.527946,3661.831685,23.04
26580,46030.0,2722.797327,3757.183195,21.51
26581,44690.0,2689.062246,3926.110091,20.02
26582,43815.0,2097.105896,3967.415935,18.54
26583,43901.0,1775.737736,3910.954332,18.25
26584,45086.0,1544.511038,3273.124987,22.28
26585,48366.0,1513.714071,792.348933,36.38
26586,49269.0,2803.693219,10.010436,33.96
26587,49329.0,5066.87166,3.985093,26.02
26588,48912.0,7238.820443999999,0.0,22.57
26589,47519.0,9113.292905,0.0,21.35
26590,45558.0,11064.361105,0.0,20.66
26591,44411.0,12816.851897,0.0,19.01
26592,44044.0,13926.823506,0.0,17.54
26593,44265.0,14653.410334,0.0,17.24
26594,44937.0,14793.56421,0.31746,17.37
26595,46131.0,14080.774086,1.194647,17.86
26596,48414.0,13593.166187,0.0,18.26
26597,51892.0,13498.74169,0.0,20.83
26598,55725.0,14034.685864,0.0,38.68
26599,56056.0,14105.777667,17.936405,33.8
26600,53316.0,13471.186729,1365.912913,24.77
26601,49964.0,11629.088188000002,3790.345993,23.29
26602,46992.0,9226.832624,4195.079452,21.97
26603,44312.0,7893.455476,4128.319403,20.13
26604,42167.0,8183.951745,3999.316506,18.64
26605,40366.0,8698.136548,4081.088854,18.22
26606,39397.0,9772.530655,4158.441983000001,17.57
26607,39158.0,10759.290273,4237.150936,17.39
26608,39575.0,10933.462365,3469.7858800000004,18.15
26609,42590.0,10701.813011,847.6313269999999,26.24
26610,44265.0,13753.361268,10.212089,23.42
26611,44605.0,16325.560213,7.083211,20.33
26612,44435.0,17954.877633,0.0,20.64
26613,43068.0,18343.941674,0.0,18.91
26614,41409.0,19556.533006,0.0,16.77
26615,40269.0,19325.237576,0.0,14.49
26616,39834.0,19343.72833,0.0,16.54
26617,39626.0,19688.738384,0.0,15.74
26618,40070.0,20276.019644,0.0,15.66
26619,40817.0,20278.223198,0.0,16.2
26620,42698.0,20019.182863,0.0,17.51
26621,45952.0,20652.397754,0.0,19.08
26622,49624.0,21084.115371,0.0,33.69
26623,49979.0,22402.577621,16.228301,29.77
26624,48061.0,21768.453059,656.314478,21.01
26625,45637.0,19536.265955000003,1208.676179,16.17
26626,43562.0,18622.72944,1320.764337,13.43
26627,41803.0,19119.685595,1341.955618,11.57
26628,40554.0,19673.206868,1363.666827,11.01
26629,39575.0,19128.231252,1440.141207,11.25
26630,38848.0,17751.947993,1969.334354,13.2
26631,38610.0,16110.304732,2664.7527370000003,15.53
26632,39012.0,13446.399847,2387.911559,18.34
26633,41479.0,9515.226204,751.3065280000001,38.94
26634,42536.0,9155.597714,12.787584,39.96
26635,42803.0,9891.250666,9.390765,28.97
26636,42399.0,10260.171366,0.0,26.78
26637,41298.0,10837.8865,0.0,21.6
26638,39849.0,11497.861694,0.0,19.13
26639,38741.0,12571.344704,0.0,20.06
26640,38406.0,13006.905534,0.0,19.87
26641,38501.0,13607.794685,0.0,18.98
26642,39036.0,14891.291914,0.0,18.61
26643,40061.0,14833.904106,0.0,18.26
26644,42214.0,15672.799781000002,0.0,18.54
26645,45623.0,16054.535133,0.0,21.83
26646,49454.0,15467.852017,0.0,42.99
26647,50465.0,14964.37487,16.800248,36.45
26648,49045.0,14178.440132,1249.855286,26.76
26649,47756.0,12539.259978,3779.841243,21.28
26650,46496.0,14852.017502,4365.130799,19.41
26651,45023.0,17036.307950000002,4355.37066,17.91
26652,43649.0,17029.749516,4270.280989000001,16.11
26653,42461.0,16428.018882,4346.614427,15.19
26654,41675.0,16679.36839,4503.967315,14.88
26655,41455.0,16400.900274,4437.350712,15.11
26656,41940.0,15675.244087,3601.6609700000004,17.36
26657,44134.0,13193.153837,920.576904,30.21
26658,45720.0,11500.373721,3.897364,30.73
26659,45858.0,11820.089825,0.0,28.1
26660,45761.0,12512.439229,0.007603,27.43
26661,45069.0,12743.308021,1.528291,26.31
26662,43992.0,12997.284153,0.0,23.25
26663,43018.0,12636.619411,0.0,22.21
26664,42106.0,11269.538523,0.0,20.72
26665,41990.0,9757.979171,0.0,19.93
26666,42148.0,9185.892838,0.0,20.82
26667,42753.0,8236.544069,0.0,22.17
26668,43860.0,7620.101935999999,0.0,26.4
26669,45798.0,6960.49264,0.0,30.19
26670,47854.0,6955.463940000001,0.0,40.53
26671,49012.0,6006.407158,14.139854,47.11
26672,48341.0,5020.182934,1375.210229,47.0
26673,46425.0,3883.670307,3926.996179,30.92
26674,43819.0,2620.5099330000003,4358.403919,26.19
26675,41588.0,2824.779893,4196.764493,21.07
26676,39704.0,3392.169681,4080.737499,20.09
26677,38057.0,4273.306042,3902.820651,18.63
26678,36937.0,4025.859042,3519.8554510000004,17.8
26679,36531.0,3634.995458,2423.416771,17.5
26680,37586.0,3557.958956,951.61745,18.27
26681,39894.0,4412.875269,229.297961,27.31
26682,41349.0,6104.166706,0.624534,27.99
26683,41500.0,7436.122498000001,1.124753,22.69
26684,41568.0,7684.539128,0.002986,21.67
26685,41085.0,6947.589573,0.0,21.9
26686,40432.0,6056.079697,0.0,23.85
26687,39731.0,6137.346247,0.0,21.78
26688,39057.0,6365.910835000001,0.0,22.79
26689,38845.0,6498.505536000001,0.0,20.87
26690,38889.0,6645.479928000001,0.0,21.51
26691,39347.0,7102.704256000001,0.0,21.66
26692,40130.0,6077.878584,0.0,22.35
26693,41284.0,6305.003656000001,0.0,22.8
26694,42849.0,6756.228983,0.0,29.61
26695,44191.0,6929.726506999999,10.551265999999998,37.21
26696,43638.0,6170.321524999999,1133.047654,40.16
26697,41995.0,3755.835069,3363.876519,28.38
26698,40243.0,2765.572158,3896.662314,20.63
26699,38844.0,3209.472666000001,3894.852145,19.01
26700,37581.0,2497.836735,3899.935603,18.27
26701,36405.0,1580.5867409999998,4065.328116,17.94
26702,35889.0,1180.7622909999998,4228.199666,17.45
26703,35625.0,957.988203,4306.01705,17.44
26704,36213.0,1160.060539,3444.576457,18.09
26705,38657.0,1516.3861090000005,902.514454,33.84
26706,40096.0,2414.842124,13.383892,35.34
26707,40263.0,4303.864918,4.706348,23.51
26708,40157.0,6813.259593000001,0.001065,20.29
26709,39625.0,9387.547165,0.0,19.02
26710,38708.0,11700.238544,0.0,19.12
26711,38087.0,14679.278117,0.0,17.88
26712,37912.0,17260.203275,0.0,17.63
26713,38035.0,19089.736368,0.0,16.58
26714,38544.0,19845.884626,0.0,16.23
26715,39479.0,20203.027491,0.0,16.4
26716,41068.0,20458.863628,0.0,16.68
26717,43624.0,20313.382068,0.0,19.27
26718,45878.0,19559.68303,0.0,23.95
26719,46849.0,19364.33543,16.662965,28.31
26720,45982.0,19528.100546,1079.5115580000002,24.79
26721,44724.0,17114.855922000002,3053.08464,20.99
26722,43385.0,16815.670459,3889.966686,17.44
26723,42001.0,16623.290035,3927.445093,15.69
26724,40546.0,15740.487504,3872.180729,16.02
26725,39152.0,14366.459118,3953.628888,16.5
26726,38458.0,13212.571061,4121.062291,16.48
26727,38377.0,12832.874551,4174.622359,17.14
26728,38717.0,13280.518375,3526.394193,21.7
26729,40204.0,15126.883313,986.114049,30.29
26730,41181.0,18414.580134,2.917301,22.39
26731,40620.0,20262.276614,1.572078,18.38
26732,39556.0,20685.018956,1.238159,17.55
26733,37666.0,20620.017035,0.0,16.68
26734,35580.0,20494.242811,0.0,15.92
26735,33681.0,20062.898044,0.0,14.51
26736,32406.0,19087.994626,0.0,11.66
26737,31924.0,18565.126212,0.0,9.75
26738,31632.0,18102.888445,0.0,8.88
26739,31771.0,17840.89618,0.0,9.28
26740,32923.0,18003.885121,0.0,12.06
26741,35719.0,18845.689927,0.0,15.02
26742,38848.0,18735.802842,0.0,19.11
26743,39797.0,18210.53356,3.356498,21.45
26744,40181.0,17395.888865,240.65345,20.91
26745,41123.0,18358.40033,832.170375,21.34
26746,41578.0,19634.16371,976.954548,18.95
26747,41705.0,19992.826602,1081.344669,18.06
26748,41722.0,20239.640804,1129.572314,17.98
26749,41188.0,19890.651901,1245.85136,18.35
26750,41577.0,19536.538652,869.389958,17.7
26751,41778.0,19312.481566,893.828425,17.72
26752,42168.0,17956.343821000002,375.591441,19.47
26753,43787.0,16125.522856,76.80583200000001,27.34
26754,43781.0,13818.59114,0.0,33.38
26755,42807.0,11759.322185,0.0,28.94
26756,41528.0,9977.189626,0.0,31.37
26757,39771.0,8101.009627,0.0,27.05
26758,37555.0,6795.856778,0.0,23.42
26759,35589.0,5469.159735,0.0,21.66
26760,34849.0,3878.005452,0.00883,21.47
26761,34106.0,3321.05731,0.0,20.33
26762,34114.0,3315.1330230000003,0.0,21.42
26763,34513.0,2883.0560010000004,0.0,20.63
26764,35943.0,2946.162604,0.0,20.56
26765,38520.0,3423.3098549999995,0.0,21.82
26766,41796.0,3520.513095,0.0,36.36
26767,42843.0,3974.040332,1.327276,39.24
26768,43459.0,4062.12288,111.726271,34.18
26769,43717.0,3890.215573,341.025784,33.19
26770,43644.0,4581.4871140000005,606.1797150000001,29.93
26771,43925.0,5245.791221,1212.294027,24.53
26772,43261.0,5727.335916999999,1507.023139,20.81
26773,42898.0,5896.378566,1709.557076,19.76
26774,42486.0,5846.537991,1481.363173,18.49
26775,42826.0,5659.136054,920.790577,18.22
26776,43515.0,5281.555484,626.2191829999999,19.94
26777,45314.0,5546.802119,217.009751,33.45
26778,45149.0,7113.145523,2.077472,25.87
26779,44376.0,10200.015382,1.472,22.72
26780,43154.0,11940.02004,1.472,22.4
26781,41225.0,12275.988397,1.472,20.98
26782,38955.0,12657.940088,1.472,18.5
26783,36777.0,13003.410388,1.472,16.71
26784,35689.0,13392.627542,1.472,16.42
26785,34984.0,13600.716884,1.472,15.04
26786,34739.0,13497.440905,1.472,14.6
26787,34948.0,13529.648574,1.472,14.68
26788,35925.0,13645.568133,1.472,15.32
26789,38383.0,12969.338939,1.472,16.41
26790,41293.0,12018.245931,1.472,20.59
26791,41977.0,10418.935071,2.443339,20.58
26792,41894.0,8579.492611999998,89.991912,20.98
26793,42007.0,7458.841778,349.24572,25.51
26794,41731.0,5583.886389,629.13303,27.38
26795,41449.0,4408.7451200000005,979.552446,23.94
26796,41073.0,3360.467145,1260.8162619999998,22.01
26797,40676.0,2702.871777,1399.476001,20.7
26798,40256.0,2419.921886,1762.002088,19.13
26799,40234.0,3111.0974140000003,2364.403181,18.05
26800,40607.0,3696.9837,1833.76039,20.78
26801,42136.0,3570.187318,298.4524,36.02
26802,42019.0,4002.665627,1.093028,25.41
26803,41212.0,4683.166953999999,0.0,20.38
26804,40122.0,5679.978772,0.0,19.78
26805,38436.0,5677.8310870000005,0.0,19.5
26806,36463.0,6495.052476000001,0.0,18.26
26807,34710.0,7572.076305,0.0,17.25
26808,33537.0,8675.584414,0.0,17.74
26809,32814.0,7948.600502,0.0,16.43
26810,32728.0,6678.465716,0.0,16.32
26811,32966.0,6099.333493,0.0,16.24
26812,33985.0,5965.111311,0.0,17.06
26813,36518.0,6167.224614000001,0.0,20.05
26814,39486.0,6033.984614,0.0,24.69
26815,40440.0,6250.080132000001,4.409761,25.0
26816,40707.0,5754.905978999999,1039.596756,24.75
26817,40813.0,4010.783858,3099.712844,25.55
26818,40706.0,2790.863474,3477.693458,23.93
26819,40738.0,2071.4511060000004,3394.026393,21.75
26820,40631.0,1397.862484,3346.10737,22.71
26821,40421.0,1013.112394,3408.577931,21.95
26822,40329.0,967.314978,3600.221594,21.07
26823,40631.0,981.632646,3631.23214,20.99
26824,40777.0,1090.403428,3195.522223,24.19
26825,41597.0,1559.04877,1051.361212,42.86
26826,41880.0,2555.241695,7.38434,30.47
26827,40855.0,3636.910945,0.0,21.96
26828,39703.0,4140.773252,0.0,21.17
26829,38522.0,4075.298961,0.0,21.08
26830,36797.0,4182.282105,0.0,20.7
26831,35134.0,3898.869577,0.0,19.27
26832,33985.0,3649.732231,0.0,21.31
26833,33214.0,3646.642052,0.0,17.98
26834,32865.0,3702.572229,0.0,17.71
26835,32810.0,3750.256269,0.0,17.5
26836,33261.0,3807.995651,0.0,17.35
26837,34332.0,4234.909789,0.0,18.1
26838,35812.0,4772.279576,0.0,20.58
26839,37180.0,4908.684728,0.616387,20.88
26840,38700.0,5003.974947000001,171.872088,27.35
26841,39747.0,5598.985415,709.863958,31.94
26842,40021.0,5864.076471,1418.883068,23.73
26843,40070.0,6291.222272,2259.755351,21.27
26844,39638.0,6607.570974,2820.260512,18.8
26845,39054.0,7020.465332,2853.803,17.3
26846,38641.0,7383.279966,2785.47186,15.98
26847,38774.0,7335.035971,2638.59255,16.03
26848,38940.0,7331.367912,2030.118674,17.61
26849,40263.0,7792.007309,556.978999,28.97
26850,40354.0,9307.148606,5.1554910000000005,23.05
26851,39701.0,10904.276824,0.0,19.05
26852,38912.0,12563.158728,0.0,17.86
26853,37686.0,13689.751957,0.0,18.38
26854,36373.0,13976.42973,0.0,17.53
26855,34682.0,14279.761427,0.0,14.85
26856,33726.0,13799.038191,0.0,16.88
26857,32706.0,12732.832193,0.0,15.56
26858,32076.0,12015.876296,0.0,16.01
26859,31983.0,11328.32385,0.0,17.06
26860,32110.0,10477.901193,0.0,17.37
26861,32574.0,10145.176313,0.0,17.85
26862,33447.0,9626.392094,0.0,19.0
26863,34653.0,8440.810445000001,0.706654,19.71
26864,36031.0,7639.754654,237.870866,19.9
26865,37463.0,7300.123223,933.044858,21.19
26866,38037.0,7987.408851,1708.608905,21.23
26867,38642.0,9487.562239,2463.999498,21.23
26868,39040.0,10244.035656,2604.477075,19.95
26869,39254.0,10359.240841,2356.478283,17.86
26870,39049.0,10542.51277,2628.606324,17.18
26871,39050.0,11296.861402,2398.104856,16.92
26872,39285.0,11929.307471,1529.233411,17.91
26873,40839.0,12180.753982,319.108021,25.1
26874,41261.0,13889.294372,1.876297,24.34
26875,40624.0,15001.799343,0.0,20.0
26876,39719.0,15008.872088,0.0,20.5
26877,38223.0,13547.353788,0.0,18.38
26878,36014.0,13118.683169000002,0.010251,17.75
26879,33940.0,13707.407217,0.001719,14.02
26880,32892.0,15748.164678,0.0,10.14
26881,31899.0,16019.574018,0.0,4.55
26882,31748.0,14707.707395,0.0,4.23
26883,31880.0,15248.104103,0.0,4.29
26884,32712.0,15921.950787000002,0.0,6.41
26885,35206.0,17030.114062,0.0,9.99
26886,38327.0,17591.844657,0.0,16.44
26887,39194.0,17722.67957,10.350006,20.48
26888,39876.0,16760.056878,1273.289836,17.41
26889,40477.0,15850.216089,3154.594539,15.51
26890,40847.0,16340.543975,3203.649897,16.52
26891,41124.0,17055.827742,2623.6674390000003,15.51
26892,41096.0,16817.768988999997,2365.120484,15.79
26893,40743.0,16370.420745,2430.0144910000004,15.91
26894,40269.0,16507.115250000003,1975.896935,15.46
26895,40309.0,16615.982595,1879.927794,16.25
26896,40312.0,17297.3209,1529.1364640000002,17.52
26897,41269.0,15929.644826,875.373788,28.23
26898,42031.0,13503.011059,14.366366,31.78
26899,41039.0,13197.193129,0.0,22.35
26900,40078.0,12656.621732,0.0,19.94
26901,38289.0,11888.118198,0.0,19.92
26902,36231.0,10343.655629,0.0,17.51
26903,34450.0,8422.905457,0.0,17.13
26904,33559.0,7835.507366,0.0,18.18
26905,33324.0,8310.843752,0.0,17.93
26906,33119.0,9752.821646,0.0,18.0
26907,33706.0,10153.403337,0.0,17.62
26908,35354.0,8937.901647,0.0,18.33
26909,38537.0,8414.703848000001,0.0,19.98
26910,42350.0,9276.342241,0.0,34.23
26911,43329.0,9597.061828,17.288329,33.35
26912,42734.0,7759.896841000001,1339.613199,26.49
26913,42022.0,5883.223589,3797.899242,25.54
26914,41263.0,5017.423686,4446.015064,24.58
26915,40661.0,3880.545729,4385.281763,18.82
26916,40216.0,3097.56785,4258.225955999999,19.12
26917,39884.0,2575.239781,4204.62067,17.75
26918,39569.0,2250.357517,4284.0807780000005,17.63
26919,39587.0,2478.846348,4178.510846,17.4
26920,39718.0,4249.219405,3462.94408,19.3
26921,41241.0,7250.544671999999,1171.3192689999998,28.54
26922,42496.0,9472.131787,9.801433,25.99
26923,41829.0,10788.491322,0.0,21.04
26924,41186.0,8800.157234999999,0.0,21.84
26925,39453.0,7080.455365999999,0.0,19.84
26926,37481.0,5874.11745,0.0,19.59
26927,35782.0,5643.829577,0.006912,18.09
26928,34761.0,6109.416133,0.0,21.19
26929,34256.0,6727.531196,0.0,17.75
26930,34030.0,8155.836913,0.0,17.21
26931,34487.0,11680.164119,0.0,16.11
26932,36041.0,14748.051248,0.0,15.96
26933,39107.0,15679.696444,0.0,17.9
26934,43104.0,16166.859432,0.0,21.92
26935,44106.0,16464.490851000002,21.955544,24.56
26936,43757.0,14999.723622,1488.402522,23.75
26937,43058.0,13715.948416,4111.281851,21.45
26938,42287.0,14149.274874,4523.980856,20.79
26939,41345.0,13203.01333,4584.181137,18.46
26940,40734.0,10845.683744,4605.708826,18.97
26941,40023.0,8357.627157,4677.732474,17.74
26942,39596.0,6819.8020670000005,4787.15791,18.11
26943,39526.0,5601.373927000001,4859.248530999999,18.35
26944,40007.0,4907.029776,4164.883820999999,20.35
26945,42378.0,4436.576198000001,1400.961827,44.12
26946,44166.0,4595.272933,14.743558,42.5
26947,44088.0,6685.28177,0.0,29.99
26948,43690.0,8562.202424000001,0.0,28.06
26949,42609.0,9190.24851,0.0,22.26
26950,40983.0,9452.336779,0.0,20.31
26951,39678.0,10337.683442,0.0,19.18
26952,39266.0,11120.210218,0.0,18.31
26953,39511.0,11899.725047,0.0,17.83
26954,39946.0,12381.750033,0.0,17.64
26955,41047.0,12375.651785,0.0,18.1
26956,43022.0,12006.74322,0.0,19.59
26957,46776.0,12002.234868,0.0,25.06
26958,50968.0,12248.454875,0.0,49.61
26959,51748.0,12003.814144,31.540072,50.36
26960,50475.0,10631.444169,786.87322,34.37
26961,48417.0,8393.980077999999,1766.623057,29.52
26962,46240.0,7137.247425,2886.623344,25.86
26963,44497.0,6740.774213000001,3727.641767,20.95
26964,42567.0,6747.308162,3725.429629,20.56
26965,41343.0,6945.861316,3948.114185,18.35
26966,40713.0,8410.000873,3878.868135,18.11
26967,40600.0,9587.123312,2852.121967,17.69
26968,40869.0,9951.384749,1763.063091,18.52
26969,43286.0,10200.152411,312.097699,27.44
26970,45344.0,11135.299641,3.868115,27.49
26971,45232.0,12827.246525,0.0,20.78
26972,44651.0,14050.323786,0.0,23.54
26973,43518.0,14798.689737,0.0,21.8
26974,41498.0,15723.167272,0.0,20.33
26975,40154.0,16063.196213,0.0,19.5
26976,39379.0,16477.438769,0.0,17.98
26977,39182.0,17000.62901,0.000878,17.72
26978,39481.0,17443.99716,0.001855,17.68
26979,40143.0,18052.972008,0.0,17.87
26980,41881.0,18036.073841,0.0,18.33
26981,44969.0,17950.604577000002,0.0,20.67
26982,48436.0,18034.055091,0.0,34.47
26983,48709.0,17798.901156,33.087556,35.11
26984,47185.0,17098.96821,939.06049,27.21
26985,45440.0,15174.111841000002,2593.216283,24.01
26986,43496.0,15895.91845,2956.204666,20.11
26987,41662.0,16038.902482,3271.1803009999994,17.61
26988,40375.0,15185.758719,3374.839105,19.0
26989,39615.0,15527.07065,3262.729627,18.14
26990,38961.0,15758.29206,2769.872568,17.11
26991,38539.0,15817.063129,1852.553893,17.03
26992,38817.0,15601.757125,1067.254714,17.54
26993,39984.0,15128.400837,318.92780600000003,23.98
26994,40869.0,14914.352034,2.211139,21.35
26995,40327.0,16663.204802,0.0,19.62
26996,39652.0,18611.861965,0.0,20.25
26997,38432.0,19479.426493,0.0,18.83
26998,37032.0,20276.32387,0.0,14.52
26999,35410.0,20538.070631,0.0,12.28
27000,34145.0,19893.212659,0.0,6.55
27001,33483.0,19457.362161,0.0,4.53
27002,33133.0,19256.003112,0.0,4.4
27003,33037.0,19282.607357,0.0,4.69
27004,33195.0,19212.394571,0.0,5.33
27005,34090.0,19397.702487,0.0,6.55
27006,35392.0,20494.225824,0.0,8.66
27007,36705.0,21524.159256,8.462862,11.72
27008,37982.0,21277.369932,1113.494945,12.67
27009,38913.0,20956.901524,1869.133213,12.06
27010,38876.0,21022.479133,2079.776212,11.25
27011,38761.0,20634.83963,2348.552466,11.01
27012,38106.0,20605.360896,2362.808489,11.61
27013,37595.0,19793.806412,2015.2672780000005,11.62
27014,37369.0,19425.073828,1711.51852,11.76
27015,37545.0,19181.682405,1594.9503479999998,11.27
27016,37758.0,18580.802858,1412.5856640000002,14.4
27017,38237.0,15714.420701,1176.406405,20.27
27018,38924.0,13993.244141,25.449828,26.27
27019,38327.0,13572.650252,0.0,22.01
27020,37510.0,13196.663599,0.0,23.98
27021,36548.0,12713.661479,0.0,23.33
27022,35046.0,11809.438797,0.0,20.25
27023,34005.0,11635.342049,0.0,19.5
27024,33058.0,11255.913302,0.0,18.15
27025,32824.0,12625.704676,0.0,17.92
27026,32862.0,13740.396257,0.0,16.27
27027,32998.0,14069.704479,0.0,13.4
27028,33578.0,15254.226792,0.0,13.21
27029,34684.0,15612.461254,0.0,14.62
27030,36176.0,15752.238524,0.0,16.52
27031,37687.0,16238.826865,32.638597,18.19
27032,38595.0,15406.596391,1649.104718,18.71
27033,39210.0,15002.462755,4199.758041,18.16
27034,38974.0,16592.715257,4598.429432000001,16.1
27035,38599.0,15974.977153,4572.883105,16.13
27036,37802.0,14592.412385,4468.691975,16.76
27037,37063.0,13583.138979,4507.2439,17.0
27038,36708.0,13058.837876,4790.433776,17.45
27039,36583.0,12280.013534000002,4939.750865,17.86
27040,36885.0,11127.081277,4419.351169,17.7
27041,38629.0,8955.87803,1721.6554700000002,31.52
27042,40622.0,7306.109057,31.346094,40.63
27043,40684.0,7990.87284,0.0,27.8
27044,40302.0,8095.096796,0.0,24.64
27045,39182.0,7204.878484,0.0,24.77
27046,37542.0,6702.259161,0.0,20.99
27047,36298.0,6903.62428,0.0,20.38
27048,35830.0,6906.470031,0.0,19.91
27049,35892.0,6658.558532999999,0.0,18.66
27050,36218.0,6413.953556,0.0,18.94
27051,37386.0,6473.23912,0.0,19.91
27052,39225.0,6511.812809999999,0.0,20.52
27053,42919.0,6125.565149999999,0.0,25.21
27054,47038.0,5526.327201,0.0,44.7
27055,47794.0,4991.195122,51.367075,50.02
27056,46360.0,4400.9179540000005,1847.8816540000005,34.8
27057,44677.0,4250.107455,4369.161419,26.23
27058,43050.0,3710.778257,4718.641613,22.37
27059,41769.0,3512.9242510000004,4637.218059,19.72
27060,40505.0,3110.438489,4507.320324,19.53
27061,39579.0,3173.670124,4660.076067,18.56
27062,38754.0,3459.595513,4671.759355,17.87
27063,38497.0,3937.174506,4497.585127,17.54
27064,38849.0,4031.191286,3885.504195,18.67
27065,40208.0,4262.904576,1586.131038,27.36
27066,42350.0,4998.907857,33.90485,33.45
27067,42370.0,6396.819964,4e-05,22.57
27068,42162.0,8667.538119,0.0,21.04
27069,41123.0,10212.723102,0.0,21.09
27070,39466.0,12268.045075000002,0.0,20.39
27071,38180.0,13757.234097,0.0,18.5
27072,37462.0,13901.684029000002,0.0,17.8
27073,37249.0,13088.775562,0.0,17.33
27074,37455.0,13778.884617,0.0,17.28
27075,38066.0,14162.578419999998,0.0,17.66
27076,40049.0,14464.799278,0.0,17.8
27077,43231.0,14219.990506,0.0,19.25
27078,46941.0,14553.218551,0.0,37.06
27079,47508.0,15296.509993,24.855582,34.0
27080,45700.0,14863.028885,1118.581668,22.53
27081,43842.0,12586.313041,2843.452068,19.62
27082,42103.0,12997.457912999998,3478.963091,18.98
27083,40670.0,13127.784049,4099.102915,17.8
27084,39347.0,12194.983766,4233.221834,17.75
27085,38529.0,10883.415786,4348.035634,17.73
27086,38021.0,9296.623956,4210.885066,17.54
27087,37755.0,7771.720195,4431.437440000001,17.68
27088,38083.0,6452.934942,3387.421796,18.69
27089,39406.0,6230.767366,1301.1680789999998,39.91
27090,41090.0,8526.671237,21.747225,33.97
27091,40944.0,12680.318116,0.0,20.96
27092,40470.0,15226.783345,0.000272,19.84
27093,39181.0,16385.384958,0.000284,18.42
27094,37300.0,16482.800757999998,0.0003,18.66
27095,35978.0,16460.185351,0.000294,16.95
27096,35258.0,15985.211159,0.000312,17.84
27097,35141.0,15207.617258,0.0003219999999999,17.65
27098,35352.0,14205.158107,0.000326,17.13
27099,35980.0,13696.868773,0.00034,17.64
27100,37763.0,13210.960757,0.0003419999999999,18.77
27101,40690.0,12259.888387,0.000354,21.15
27102,44288.0,12342.629746,0.000304,33.0
27103,44573.0,12770.868917,47.431093,33.05
27104,42956.0,12402.999023,1704.8580029999998,28.64
27105,41096.0,9775.821514,4115.815781,24.77
27106,40101.0,8962.16944,4503.764891,21.63
27107,39156.0,9194.46173,4429.952977,19.32
27108,38376.0,9413.663763,4268.509351999999,19.64
27109,38222.0,10974.218102,4169.48019,19.5
27110,38147.0,12993.230644,4250.652388,18.99
27111,38446.0,15094.833138,4220.002085,17.18
27112,38802.0,16790.780071,3288.833994,18.5
